coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
78426f8a-6155-48ac-8cac-600a2364ce9f,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009490,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.20667,79.85778,,,,,,,,,,2002-06-22,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Forward Township,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f57a36-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ad03e2a-fa95-4ef2-8006-57e234048294,,,,,2013-04-10,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00007407,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.35000,71.46000,,,,,,,,,,1992-07-23,,,,Pentatomidae,,,,,Thyanta,,,,(N by W),,,,,,semiarid deciduous forest;pasture,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km S Los Pinos, Loma de Vientos",Label,,,,,,,,,,,,,,,,,,urn:uuid:88b2f40e-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Thyanta obsoleta,"(Dallas,1851)",,Female,obsoleta,,Independencia,,,,,,None,,,,455 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56a4b311-a9db-4ada-96c2-ea92e26692cd,,,,,2012-12-22,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00003638,,,,,,,United States,,Washington,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,36.20833,82.47611,,,,,,,,,,1998-05-25,,,,Pentatomidae,,,,,Cosmopepla,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"Nolichucky Creek, 1.5 km SW Garber",Label,,,,,,,,,,,,,,,,,,urn:uuid:882de0d4-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,Robert D. Ward,,,,,,Unknown,Cosmopepla lintneriana,"(Kirkaldy,1909)",,Female,lintneriana,,Tennessee,,,,,,None,,,,,,,,,,,,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31b29bb4-7faf-4f25-b36b-677f87afe016,,,,,2013-03-04,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005414,,,,,,,DOMINICAN REPUBLIC,,unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.46000,70.53000,,,,,,,,,,1991-10-03/1991-10-04,,,,Pentatomidae,,,,,Loxa,,,,(N by W),,,,,,arid thornscrub;riparian growth,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"8 km NE Padre Las Casas, Rio Las Cuevas",Label,,,,,,,,,,,,,,,,,,urn:uuid:8879f33e-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Loxa viridis,"(Palisot,1811)",,Female,viridis,,Azua,,,,,,None,,,,580 m,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60214081-4410-4c8b-b5d9-49861c51f206,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,NCSU 0160548,,,,,,,United States,,Dare,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,35.25019,75.56768,,,,,,,,,,1981-10-29,,,,Coreidae,,,,,Anasa,,,,Uncert 4798,,,,,,,Animalia;Arthropoda;Coreidae;Coreinae;Coreini,,,,,,,,,TR Yonke,1,,,,NCSU,,,,,,,,,,Adult,,"Cape Hatteras Island, Buxton",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:88f4fdae-d8e1-11e2-99a2-0026552be7ea,,,,,,North Carolina State University Insect Collection,,,,,,D. L. Stephen,,,,,,General Collecting,Anasa tristis,"(De Geer,1775)",,Female,tristis,,North Carolina,,,,,,None,,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc9eb1b5-e28b-4541-bbcb-2ee83157a540,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009432,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.55722,80.14139,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Sewickley Heights,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f4f746-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c8969a-6e1e-4d8c-b629-6a140f9e4a78,,,,,2013-02-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00004811,,,,,,,United States,,Huntingdon,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,40.54277,78.06861,,,,,,,,,,1997-09-04,,,,Pentatomidae,,,,,Euschistus,,,,(N by W),,,,,,limestone barren,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,2.9 km ESE Alexandria Neff Limestone Barrens,Label,,,,,,,,,,,,,,,,,,urn:uuid:88637406-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,A. D. Bidwell,,,,,,Hand Collecting,Euschistus tristigmus,"(Say,1832)",,Female,tristigmus,,Pennsylvania,,,,,,None,,,,250 m,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcbb1619-50e7-4a74-aca8-43ba93e71088,,,,,2012-11-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002636,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.07000,71.39000,,,,,,,,,,1990-07-23/1990-07-24,,,,Pentatomidae,,,,,Banasa,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,30 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:87f70f32-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Banasa herbacea,"(Stal,1872)",,Male,herbacea,,Pendernales,,,,,,None,,,,1070 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dde4ada2-ef57-4410-b749-321d411e3521,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009453,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.42111,80.14111,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Collier Township,,,,,,,,,,,,,,,,,,,urn:uuid:88f502cc-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Female,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422ff992-fccf-449c-972e-bde7edd9da49,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009493,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.20667,79.85778,,,,,,,,,,2002-06-22,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Forward Township,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f58670-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Male,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63386491-02a4-4890-a3c9-8914b4cebbb1,,,,,2013-03-13,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00005937,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1994,,18.35000,71.46000,,,,,,,,,,1992-07-23,,,,Pentatomidae,,,,,Murgantia,,,,(N by W),,,,,,semiarid deciduous forest;pasture,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km S Los Pinos, Loma de Vientos",Label,,,,,,,,,,,,,,,,,,urn:uuid:88870e98-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Murgantia histrionica,"(Hahn,1834)",,Female,histrionica,,Independencia,,,,,,None,,,,455 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f13a0f88-b980-4e6f-a64c-d356085026bc,,,,,2013-03-22,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00006303,,,,,,Unknown,United States,,Warren,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.98827,74.88438,,,,,,,,,,2009-09-03/2009-09-25,,,,Pentatomidae,,,,,Halyomorpha,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,R. Androw,1,,,,CMNH,,,,,,,,,,Adult,,1.9 km E Marksboro,Label,,,,,,,,,,,,,,,,,,urn:uuid:8891d468-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,C. O'Conor,,,,,,Unknown,Halyomorpha halys,"(Stal,1855)",,Male,halys,,New Jersey,,,,,,None,,,,220 m,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b741d364-598a-41f5-afd9-d0d2a821499e,,,,,2012-12-22,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00003613,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1994,,18.35000,71.46000,,,,,,,,,,1992-07-23,,,,Pentatomidae,,,,,Cyptocephala,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km S Los Pinos, Loma de Vientos",Label,,,,,,,,,,,,,,,,,,urn:uuid:882dd742-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Cyptocephala pallida,"Rolston,1986",,Female,pallida,,Independencia,,,,,,None,,,,455 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ece58d81-4418-48d1-99a8-149bb7bbf12a,,,,,2012-10-10,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002144,,,,,,Unknown,United States,,Hampshire,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1998,,39.21000,78.30000,,,,,,,,,,1995-06-14/1995-06-17,,,,Pentatomidae,,,,,Acrosternum,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"0.5 km E North River Mills, Ice Mountain Preserve",Unknown,,,,,,,,,,,,,,,,,,urn:uuid:87cc50e4-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"W. Zanol, D. Koenig &C. Young",,,,,,Light Trap,Acrosternum hilare,"(Say,1832)",,Female,hilare,,West Virginia,,,,,,None,,,,280 m,,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db417aa8-6811-43e1-93fd-57f717e0dc7d,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009529,,,,,,,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.42111,80.14111,,,,,,,,,,2002-06-18,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Collier Township,,,,,,,,,,,,,,,,,,,urn:uuid:88f5d5b2-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Male,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaac6a73-922e-4885-ba29-1cb9729d1b2a,,,,,2012-11-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002687,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.07000,71.39000,,,,,,,,,,1990-07-23/1990-07-24,,,,Pentatomidae,,,,,Banasa,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,30 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:87f83830-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Banasa lenticularis,"Uhler,1894",,Female,lenticularis,,Pendernales,,,,,,None,,,,1070 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18c84959-4f7d-4317-993a-1b5dea8ea8a8,,,,,2012-10-12,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002254,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.07000,71.39000,,,,,,,,,,1990-07-23/1990-07-24,,,,Pentatomidae,,,,,Acrosternum,,,,,,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,30 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:87d3c720-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Acrosternum marginatum,"(Palisot,1811)",,Female,marginatum,,Pendernales,,,,,,None,,,,1070 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23ef0cc8-79e9-4c30-9f07-d14152125063,,,,,2013-05-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00009497,,,,,,Unknown,United States,,Allegheny,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,40.20667,79.85778,,,,,,,,,,2002-06-22,,,,Cicadidae,,,,,Magicicada,,,,,,,,,,forest,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,,1,,,,CMNH,,,,,,,,,,Adult,,Forward Township,Label,,,,,,,,,,,,,,,,,,urn:uuid:88f587f6-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,D. Koenig,,,,,,Unknown,Magicicada,,,Male,,,Pennsylvania,,,,,,None,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
